2019/05/01 11:25:56,2019/05/01 11:34:36,519,3381,3 St & Hoyt St,40.6777287,-73.99364123,3365,3 St & 7 Ave,40.6703837,-73.97839676,32578,Subscriber,1978,1,2051
2019/05/01 11:25:58,2019/05/01 11:32:38,400,2003,1 Ave & E 18 St,40.733812191966315,-73.98054420948029,497,E 17 St & Broadway,40.73704984,-73.99009296,17009,Subscriber,1972,1,2052
2019/05/01 11:26:22,2019/05/01 11:30:24,241,531,Forsyth St & Broome St,40.71893904,-73.99266288,257,Lispenard St & Broadway,40.71939226,-74.00247214,26337,Subscriber,1995,1,2053
2019/05/01 11:26:51,2019/05/01 11:48:50,1319,3697,W 64 St & Thelonious Monk Circle,40.77515953434235,-73.98918695747852,3437,Riverside Dr & W 91 St,40.79313480986663,-73.97700369358063,16235,Customer,1983,1,2054
2019/05/01 11:26:53,2019/05/01 11:34:38,464,346,Bank St & Hudson St,40.73652889,-74.00618026,496,E 16 St & 5 Ave,40.73726186,-73.99238967,31106,Subscriber,1992,1,2055
2019/05/01 11:27:28,2019/05/01 11:40:26,777,346,Bank St & Hudson St,40.73652889,-74.00618026,3467,W Broadway & Spring Street,40.72494672359416,-74.00165855884552,15222,Subscriber,1960,2,2056
2019/05/01 11:27:32,2019/05/01 11:30:13,160,349,Rivington St & Ridge St,40.71850211,-73.98329859,410,Suffolk St & Stanton St,40.72066442,-73.98517977,14700,Subscriber,1983,1,2057
2019/05/01 11:27:46,2019/05/01 11:37:28,582,515,W 43 St & 10 Ave,40.76009437,-73.99461843,3356,Amsterdam Ave & W 66 St,40.7746671,-73.98470567,34203,Subscriber,1981,1,2058
2019/05/01 11:27:49,2019/05/01 11:48:46,1256,3697,W 64 St & Thelonious Monk Circle,40.77515953434235,-73.98918695747852,3437,Riverside Dr & W 91 St,40.79313480986663,-73.97700369358063,17200,Customer,1970,2,2059
2019/05/01 11:28:10,2019/05/01 11:54:32,1581,3311,Columbia St & Kane St,40.68763155,-74.0016256,326,E 11 St & 1 Ave,40.72953837,-73.98426726,33340,Subscriber,1979,1,2060
2019/05/01 11:28:16,2019/05/01 11:34:55,399,496,E 16 St & 5 Ave,40.73726186,-73.99238967,3472,W 15 St & 10 Ave,40.742753828659026,-74.00747358798981,34402,Subscriber,1985,1,2061
2019/05/01 11:29:25,2019/05/01 11:45:08,943,326,E 11 St & 1 Ave,40.72953837,-73.98426726,3708,W 13 St & 5 Ave,40.735445,-73.99431,21468,Subscriber,1953,1,2062
2019/05/01 11:29:52,2019/05/01 11:32:16,144,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,18915,Subscriber,1984,1,2063
2019/05/01 11:30:50,2019/05/01 11:54:23,1413,346,Bank St & Hudson St,40.73652889,-74.00618026,497,E 17 St & Broadway,40.73704984,-73.99009296,30602,Subscriber,1976,2,2064
2019/05/01 11:30:53,2019/05/01 11:35:20,267,3440,Fulton St & Adams St,40.692418292578466,-73.98949474096298,217,Old Fulton St,40.70277159,-73.99383605,34304,Subscriber,1964,1,2065
2019/05/01 11:31:07,2019/05/01 11:48:43,1055,3478,2 Ave & 36 St - Citi Bike HQ at Industry City,40.65708866668485,-74.00870203971863,3365,3 St & 7 Ave,40.6703837,-73.97839676,24886,Subscriber,1989,1,2066
2019/05/01 11:32:01,2019/05/01 11:35:05,184,3304,6 Ave & 9 St,40.668127,-73.98377641,3365,3 St & 7 Ave,40.6703837,-73.97839676,14900,Subscriber,1981,1,2067
2019/05/01 11:33:23,2019/05/01 11:48:08,885,465,Broadway & W 41 St,40.75513557,-73.98658032,545,E 23 St & 1 Ave,40.736502,-73.97809472,25676,Subscriber,1981,1,2068
2019/05/01 11:33:38,2019/05/01 11:39:17,339,402,Broadway & E 22 St,40.7403432,-73.98955109,545,E 23 St & 1 Ave,40.736502,-73.97809472,30062,Subscriber,1999,1,2069
2019/05/01 11:33:55,2019/05/01 12:05:40,1905,343,Clinton Ave & Flushing Ave,40.69794,-73.96986848,3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,30635,Customer,1979,2,2070
